71.8,0.0201,0.03835,0.05456,0.0686,0.08041,0.09002,0.09752,0.103,0.1068,0.1089
71.9,0.01966,0.03739,0.05303,0.0665,0.07777,0.08691,0.094,0.09922,0.1027,0.1047
72,0.01915,0.0363,0.05133,0.06421,0.07494,0.08359,0.09029,0.0952,0.0985,0.1004
72.1,0.01856,0.03508,0.04948,0.06174,0.07191,0.08008,0.0864,0.09101,0.0941,0.09587
72.2,0.01791,0.03375,0.04748,0.05911,0.06872,0.07641,0.08234,0.08666,0.08955,0.0912
72.3,0.0172,0.03232,0.04535,0.05634,0.06538,0.07259,0.07813,0.08217,0.08486,0.0864
72.4,0.01643,0.03079,0.0431,0.05344,0.06191,0.06865,0.07381,0.07756,0.08007,0.08149
72.5,0.01561,0.02918,0.04075,0.05043,0.05833,0.0646,0.0694,0.07287,0.07519,0.07651
72.6,0.01474,0.02749,0.03832,0.04734,0.05468,0.06048,0.06491,0.06812,0.07026,0.07148
72.7,0.01384,0.02575,0.03582,0.04418,0.05096,0.05632,0.0604,0.06335,0.06531,0.06642
72.8,0.01291,0.02397,0.03328,0.04099,0.04723,0.05214,0.05587,0.05857,0.06037,0.06138
72.9,0.01196,0.02216,0.03073,0.03779,0.04349,0.04798,0.05138,0.05383,0.05546,0.05639
73,0.011,0.02035,0.02818,0.03461,0.03979,0.04386,0.04694,0.04916,0.05064,0.05147
73.1,0.01005,0.01855,0.02565,0.03147,0.03615,0.03982,0.04259,0.04459,0.04592,0.04667
73.2,0.009103,0.01678,0.02318,0.02841,0.0326,0.03589,0.03837,0.04016,0.04134,0.04201
73.3,0.008179,0.01506,0.02077,0.02544,0.02918,0.03209,0.0343,0.03589,0.03694,0.03753
73.4,0.007285,0.0134,0.01846,0.02259,0.02589,0.02847,0.03041,0.03181,0.03274,0.03326
73.5,0.006428,0.01181,0.01626,0.01988,0.02278,0.02503,0.02673,0.02795,0.02876,0.02922
73.6,0.005618,0.01031,0.01419,0.01734,0.01985,0.02181,0.02328,0.02434,0.02504,0.02544
73.7,0.00486,0.008915,0.01226,0.01497,0.01713,0.01882,0.02008,0.02099,0.0216,0.02194
73.8,0.00416,0.007625,0.01048,0.01279,0.01463,0.01607,0.01715,0.01792,0.01843,0.01872
73.9,0.00352,0.006449,0.008857,0.01081,0.01236,0.01357,0.01448,0.01513,0.01556,0.0158
74,0.002944,0.00539,0.0074,0.009027,0.01032,0.01133,0.01208,0.01263,0.01299,0.01319
74.1,0.002431,0.004449,0.006106,0.007447,0.008514,0.009342,0.009965,0.01041,0.01071,0.01087
74.2,0.001981,0.003625,0.004974,0.006065,0.006932,0.007605,0.008112,0.008474,0.008714,0.00885
74.3,0.001593,0.002913,0.003996,0.004872,0.005567,0.006108,0.006514,0.006804,0.006997,0.007105
74.4,0.001262,0.002307,0.003164,0.003857,0.004408,0.004835,0.005156,0.005386,0.005538,0.005624
74.5,0.0009841,0.0018,0.002468,0.003008,0.003437,0.00377,0.00402,0.004199,0.004317,0.004384
74.6,0.0007555,0.001381,0.001894,0.002308,0.002637,0.002892,0.003084,0.003222,0.003312,0.003364
74.7,0.0005702,0.001042,0.001429,0.001742,0.00199,0.002182,0.002327,0.002431,0.002499,0.002538
74.8,0.0004228,0.0007728,0.001059,0.001291,0.001475,0.001618,0.001725,0.001802,0.001852,0.001881
74.9,0.0003077,0.0005624,0.000771,0.0009395,0.001073,0.001177,0.001255,0.001311,0.001348,0.001369
75,0.0002195,0.0004013,0.0005501,0.0006703,0.0007658,0.0008398,0.0008954,0.0009352,0.0009616,0.0009764
75.1,0.0001535,0.0002805,0.0003845,0.0004685,0.0005352,0.000587,0.0006259,0.0006537,0.0006721,0.0006825
75.2,0.000105,0.0001919,0.000263,0.0003205,0.0003661,0.0004015,0.0004281,0.0004471,0.0004597,0.0004668
75.3,0.0000702,0.0001283,0.0001759,0.0002143,0.0002448,0.0002685,0.0002863,0.000299,0.0003074,0.0003122
75.4,0.00004584,0.00008378,0.0001148,0.0001399,0.0001599,0.0001753,0.0001869,0.0001952,0.0002007,0.0002038
75.5,0.00002919,0.00005335,0.00007313,0.00008911,0.0001018,0.0001116,0.000119,0.0001243,0.0001278,0.0001298
75.6,0.00001811,0.0000331,0.00004537,0.00005528,0.00006315,0.00006925,0.00007383,0.00007712,0.00007929,0.00008051
75.7,0.00001093,0.00001997,0.00002738,0.00003336,0.00003811,0.00004179,0.00004456,0.00004654,0.00004785,0.00004859
75.8,0.000006407,0.00001171,0.00001605,0.00001956,0.00002234,0.0000245,0.00002612,0.00002728,0.00002805,0.00002849
75.9,0.000003644,0.00000666,0.00000913,0.00001112,0.00001271,0.00001394,0.00001486,0.00001552,0.00001596,0.0000162
76,0.000002008,0.00000367,0.00000503,0.000006129,0.000007002,0.000007679,0.000008187,0.000008551,0.000008792,0.000008927
76.1,0.00000107,0.000001956,0.000002681,0.000003267,0.000003732,0.000004092,0.000004363,0.000004557,0.000004685,0.000004758
76.2,5.507e-7,0.000001006,0.00000138,0.000001681,0.00000192,0.000002106,0.000002245,0.000002345,0.000002411,0.000002448
76.3,2.732e-7,4.993e-7,6.845e-7,8.34e-7,9.527e-7,0.000001045,0.000001114,0.000001163,0.000001196,0.000001215
76.4,1.304e-7,2.384e-7,3.268e-7,3.982e-7,4.548e-7,4.988e-7,5.318e-7,5.555e-7,5.711e-7,5.799e-7
76.5,5.981e-8,1.093e-7,1.499e-7,1.826e-7,2.086e-7,2.287e-7,2.439e-7,2.547e-7,2.619e-7,2.659e-7
76.6,2.63e-8,4.806e-8,6.588e-8,8.027e-8,9.17e-8,1.006e-7,1.072e-7,1.12e-7,1.151e-7,1.169e-7
76.7,1.106e-8,2.021e-8,2.771e-8,3.376e-8,3.857e-8,4.23e-8,4.51e-8,4.71e-8,4.843e-8,4.917e-8
76.8,4.441e-9,8.117e-9,1.113e-8,1.356e-8,1.549e-8,1.698e-8,1.811e-8,1.891e-8,1.945e-8,1.975e-8
